Country Name	Country Code	Series Name	Series Code	2016 [YR2016]
Lithuania	LTU	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	100.743217468262
Lithuania	LTU	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	105.603172302246
Lithuania	LTU	School enrollment, tertiary (% gross)	SE.TER.ENRR	65.9857177734375
Lithuania	LTU	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	1.40351998806
Lithuania	LTU	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	77.4693222045898
Lithuania	LTU	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	55.1964302062988
Lithuania	LTU	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	9.55900001525879
Lithuania	LTU	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	15.3090000152588
Lithuania	LTU	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	12.3620004653931
Lithuania	LTU	Tax payments (number)	IC.TAX.PAYM	11
Lithuania	LTU	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	4.931157004358
Lithuania	LTU	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	33.0431557292888
Lithuania	LTU	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Lithuania	LTU	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	18.2539734390006
Lithuania	LTU	Time required to enforce a contract (days)	IC.LGL.DURS	370
Lithuania	LTU	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Lithuania	LTU	Time required to register property (days)	IC.PRP.DURS	3.5
Lithuania	LTU	Time required to start a business (days)	IC.REG.DURS	5.5
Lithuania	LTU	Time to prepare and pay taxes (hours)	IC.TAX.DURS	171
Lithuania	LTU	Time to resolve insolvency (years)	IC.ISV.DURS	2.3
Lithuania	LTU	Total employment, total (ages 15+)	SL.EMP.TOTL	1364606
Lithuania	LTU	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	2.80890011787415
Lithuania	LTU	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	3.05900001525879
Lithuania	LTU	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	2.90619993209839
Lithuania	LTU	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	9.86830043792725
Lithuania	LTU	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	10.7754001617432
Lithuania	LTU	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	10.3767995834351
Lithuania	LTU	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	6.65000009536743
Lithuania	LTU	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	9.10000038146973
Lithuania	LTU	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	7.8600001335144
Lithuania	LTU	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	12.5839996337891
Lithuania	LTU	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	15.8140001296997
Lithuania	LTU	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	14.4090003967285
Lithuania	LTU	Urban population	SP.URB.TOTL	1932212
Lithuania	LTU	Urban population (% of total)	SP.URB.TOTL.IN.ZS	67.366
Lithuania	LTU	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	8.15700006484986
Lithuania	LTU	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	11.9310001730919
Lithuania	LTU	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	9.99600011110306
Lithuania	LTU	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	90.4410018920898
Lithuania	LTU	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	84.6910018920898
Lithuania	LTU	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	87.6380004882813
Luxembourg	LUX	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100
Luxembourg	LUX	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	5.4384
Luxembourg	LUX	Age dependency ratio (% of working-age population)	SP.POP.DPND	44.0192713604521
Luxembourg	LUX	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	0.242412113157273
Luxembourg	LUX	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	-4.48833198796507
Luxembourg	LUX	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	137903047.660402
Luxembourg	LUX	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	48255
Luxembourg	LUX	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	110.616537246997
Luxembourg	LUX	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	..
Luxembourg	LUX	Consumer price index (2010 = 100)	FP.CPI.TOTL	109.5176995177
Luxembourg	LUX	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	1.10699999332428
Luxembourg	LUX	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	0.616999983787537
Luxembourg	LUX	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	0.837000012397766
Luxembourg	LUX	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Luxembourg	LUX	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Luxembourg	LUX	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Luxembourg	LUX	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Luxembourg	LUX	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Luxembourg	LUX	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Luxembourg	LUX	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Luxembourg	LUX	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	0
Luxembourg	LUX	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	196.67472612893
Luxembourg	LUX	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	102.386998062458
Luxembourg	LUX	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Luxembourg	LUX	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Luxembourg	LUX	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	2.58800005912781
Luxembourg	LUX	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	5.02600002288818
Luxembourg	LUX	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	3.93099999427795
Luxembourg	LUX	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	1.02600002288818
Luxembourg	LUX	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	0.60699999332428
Luxembourg	LUX	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	1.36699998378754
Luxembourg	LUX	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	12.0500001907349
Luxembourg	LUX	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	4.67700004577637
Luxembourg	LUX	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	18.0559997558594
Luxembourg	LUX	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	86.9250030517578
Luxembourg	LUX	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	94.7160034179688
Luxembourg	LUX	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	80.5770034790039
Luxembourg	LUX	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	188.721139
Luxembourg	LUX	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	177.3788151
Luxembourg	LUX	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	221.26777554408
Luxembourg	LUX	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	2.69907807457426
Luxembourg	LUX	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	1.47
Luxembourg	LUX	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	35.2759111206832
Luxembourg	LUX	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	45.8071985406331
Luxembourg	LUX	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	53.9687282311922
Luxembourg	LUX	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	0.0776985091548475
Luxembourg	LUX	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	3.08264331605726
Luxembourg	LUX	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	108600.934880422
Luxembourg	LUX	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	94920.9587222948
Luxembourg	LUX	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	216374.546875
Luxembourg	LUX	GINI index (World Bank estimate)	SI.POV.GINI	..
Luxembourg	LUX	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
Luxembourg	LUX	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	17.9454523504551
Luxembourg	LUX	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	-0.0268239292944656
Luxembourg	LUX	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Luxembourg	LUX	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	7.60072487833312
Luxembourg	LUX	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	4.4096964732
Luxembourg	LUX	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	186.163328260017
Luxembourg	LUX	Individuals using the Internet (% of population)	IT.NET.USER.ZS	98.1366986657616
Luxembourg	LUX	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	11.6945516061694
Luxembourg	LUX	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	0.241713450601821
Luxembourg	LUX	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	7276544244.8438
Luxembourg	LUX	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	0.299166667
Luxembourg	LUX	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Luxembourg	LUX	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Luxembourg	LUX	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	52.2400016784668
Luxembourg	LUX	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	63.6860008239746
Luxembourg	LUX	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	57.9650001525879
Luxembourg	LUX	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	76.6365966796875
Luxembourg	LUX	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	80.8093032836914
Luxembourg	LUX	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	78.8238983154297
Luxembourg	LUX	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	29.4603996276855
Luxembourg	LUX	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	47.149299621582
Luxembourg	LUX	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	37.6214981079102
Luxembourg	LUX	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	54.5592002868652
Luxembourg	LUX	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	61.7463989257813
Luxembourg	LUX	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	58.3334007263184
Luxembourg	LUX	Labor force, total	SL.TLF.TOTL.IN	281982
Luxembourg	LUX	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	84.7
Luxembourg	LUX	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	80
Luxembourg	LUX	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
Luxembourg	LUX	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
Luxembourg	LUX	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
Luxembourg	LUX	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
Luxembourg	LUX	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
Luxembourg	LUX	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
Luxembourg	LUX	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
Luxembourg	LUX	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	5.05836860704083
Luxembourg	LUX	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	-0.945169530407824
Luxembourg	LUX	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	3305411145.94936
Luxembourg	LUX	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	103.886730942053
Luxembourg	LUX	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	132.697174279675
Luxembourg	LUX	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	15.3465395494195
Luxembourg	LUX	New businesses registered (number)	IC.BUS.NREG	6207
Luxembourg	LUX	Number of visits or required meetings with tax officials	IC.TAX.METG	..
Luxembourg	LUX	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	5.05900001525879
Luxembourg	LUX	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	5.54099988937378
Luxembourg	LUX	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	5.32499980926514
Luxembourg	LUX	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	11633504894.06
Luxembourg	LUX	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	37309684.4247114
Luxembourg	LUX	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	16.4164120698849
Luxembourg	LUX	Population ages 0-14, total	SP.POP.0014.TO	95546
Luxembourg	LUX	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	69.435185941047
Luxembourg	LUX	Population ages 15-64, total	SP.POP.1564.TO	404123
Luxembourg	LUX	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	14.1484019890681
Luxembourg	LUX	Population ages 65 and above, total	SP.POP.65UP.TO	82346
Luxembourg	LUX	Population density (people per sq. km of land area)	EN.POP.DNST	224.71583011583
Luxembourg	LUX	Population growth (annual %)	SP.POP.GROW	2.15531198799205
Luxembourg	LUX	Population, total	SP.POP.TOTL	582014
Luxembourg	LUX	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Luxembourg	LUX	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	0.3
Luxembourg	LUX	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	..
Luxembourg	LUX	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	..
Luxembourg	LUX	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	..
Luxembourg	LUX	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	0
Luxembourg	LUX	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	0
Luxembourg	LUX	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Luxembourg	LUX	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Luxembourg	LUX	Rural population	SP.RUR.TOTL	55524
Luxembourg	LUX	Rural population (% of total population)	SP.RUR.TOTL.ZS	9.54000000000001
Luxembourg	LUX	School enrollment, primary (% gross)	SE.PRM.ENRR	..
Luxembourg	LUX	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	..
Luxembourg	LUX	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	..
Luxembourg	LUX	School enrollment, secondary (% gross)	SE.SEC.ENRR	..
Luxembourg	LUX	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	..
Luxembourg	LUX	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	..
Luxembourg	LUX	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	..
Luxembourg	LUX	School enrollment, tertiary (% gross)	SE.TER.ENRR	..
Luxembourg	LUX	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	..
Luxembourg	LUX	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	..
Luxembourg	LUX	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	..
Luxembourg	LUX	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	8.75399971008301
Luxembourg	LUX	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	11.1850004196167
Luxembourg	LUX	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	10.0939998626709
Luxembourg	LUX	Tax payments (number)	IC.TAX.PAYM	23
Luxembourg	LUX	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	25.7351181762353
Luxembourg	LUX	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	49.3155114618291
Luxembourg	LUX	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Luxembourg	LUX	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	48.0071976058929
Luxembourg	LUX	Time required to enforce a contract (days)	IC.LGL.DURS	321
Luxembourg	LUX	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Luxembourg	LUX	Time required to register property (days)	IC.PRP.DURS	26.5
Luxembourg	LUX	Time required to start a business (days)	IC.REG.DURS	16.5
Luxembourg	LUX	Time to prepare and pay taxes (hours)	IC.TAX.DURS	55
Luxembourg	LUX	Time to resolve insolvency (years)	IC.ISV.DURS	2
Luxembourg	LUX	Total employment, total (ages 15+)	SL.EMP.TOTL	264245
Luxembourg	LUX	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	3.69490003585815
Luxembourg	LUX	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	4.23369979858398
Luxembourg	LUX	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	3.98449993133545
Luxembourg	LUX	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	7.92080020904541
Luxembourg	LUX	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	5.77430009841919
